,hacdor,rooms,hacapo,v14a,refrig,v18q,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisonatur,pisomadera,techozinc,techoentrepiso,techocane,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco9,parentesco10,parentesco12,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel3,instlevel4,instlevel5,instlevel6,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq
2654,0,9,0,1,1,1,0,4,4,0,2,2,0,6,6,6,6,11,6,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,0,6,0.0,9,0,10.5,0,0,0,1,0,0,6,1.0,1,0,0,0,0,0,1,1,8,1,0,0,0,0,0,1,0,30,121,900,36,81,0,1.0,0.0,110.25,900
2655,0,9,0,1,1,1,0,4,4,0,2,2,0,6,6,6,6,6,6,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,6,0.0,9,0,10.5,0,1,0,0,0,0,6,1.0,1,0,0,0,0,0,1,1,8,1,0,0,0,0,0,1,0,58,36,3364,36,81,0,1.0,0.0,110.25,3364
2656,0,9,0,1,1,1,0,4,4,0,2,2,0,6,6,6,6,15,6,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0,6,0.0,9,0,10.5,0,0,0,0,0,0,6,1.0,1,0,0,0,0,0,1,1,8,1,0,0,0,0,0,1,0,35,225,1225,36,81,0,1.0,0.0,110.25,1225
2657,0,9,0,1,1,1,0,4,4,0,2,2,0,6,6,6,6,9,6,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0,6,0.0,9,0,10.5,0,0,1,0,0,0,6,1.0,1,0,0,0,0,0,1,1,8,1,0,0,0,0,0,1,0,25,81,625,36,81,0,1.0,0.0,110.25,625
2658,0,9,0,1,1,1,0,4,4,0,2,2,0,6,6,6,6,9,6,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,6,0.0,9,0,10.5,0,0,1,0,0,0,6,1.0,1,0,0,0,0,0,1,1,8,1,0,0,0,0,0,1,0,62,81,3844,36,81,0,1.0,0.0,110.25,3844
2659,0,9,0,1,1,1,0,4,4,0,2,2,0,6,6,6,6,13,6,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0,6,0.0,9,0,10.5,0,0,0,0,0,0,6,1.0,1,0,0,0,0,0,1,1,8,1,0,0,0,0,0,1,0,28,169,784,36,81,0,1.0,0.0,110.25,784
2660,0,6,0,1,1,0,0,1,1,0,1,1,0,2,2,2,2,14,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0.0,14,0,14.5,0,0,0,0,0,0,2,1.0,0,0,1,0,0,1,0,1,2,1,0,0,0,0,0,1,0,33,196,1089,4,196,0,1.0,0.0,210.25,1089
2661,0,6,0,1,1,0,0,1,1,0,1,1,0,2,2,2,2,15,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0.0,14,0,14.5,0,0,0,0,0,0,2,1.0,0,0,1,0,0,1,0,1,2,1,0,0,0,0,0,1,0,29,225,841,4,196,0,1.0,0.0,210.25,841
2662,0,3,0,1,1,0,0,1,1,1,2,3,1,3,4,4,4,0,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,4,0.33333334,11,0,12.0,1,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,2,0,4,16,121,1,4.0,0.11111112,144.0,4
2663,0,3,0,1,1,0,0,1,1,1,2,3,1,3,4,4,4,11,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,4,0.33333334,11,0,12.0,0,0,0,1,0,0,2,2.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,30,121,900,16,121,1,4.0,0.11111112,144.0,900
2664,0,3,0,1,1,0,0,1,1,1,2,3,1,3,4,4,4,14,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,4,0.33333334,11,0,12.0,0,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,30,196,900,16,121,1,4.0,0.11111112,144.0,900
2665,0,3,0,1,1,0,0,1,1,1,2,3,1,3,4,4,4,11,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,4,0.33333334,11,0,12.0,0,0,0,1,0,0,2,2.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,57,121,3249,16,121,1,4.0,0.11111112,144.0,3249
2666,0,5,0,1,1,0,1,1,2,1,1,2,2,2,4,4,4,6,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,4,1.0,9,0,7.5,0,1,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,29,36,841,16,81,4,4.0,1.0,56.25,841
2667,0,5,0,1,1,0,1,1,2,1,1,2,2,2,4,4,4,4,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,4,1.0,9,0,7.5,0,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,10,16,100,16,81,4,4.0,1.0,56.25,100
2668,0,5,0,1,1,0,1,1,2,1,1,2,2,2,4,4,4,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,4,1.0,9,0,7.5,1,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,7,0,49,16,81,4,4.0,1.0,56.25,49
2669,0,5,0,1,1,0,1,1,2,1,1,2,2,2,4,4,4,9,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,0,4,1.0,9,0,7.5,0,0,1,0,0,0,2,2.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,32,81,1024,16,81,4,4.0,1.0,56.25,1024
2670,0,3,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,6,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,8.0,0,6,6.0,0,1,0,0,0,0,1,1.0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,72,36,5184,1,0,0,1.0,64.0,36.0,5184
2671,0,5,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,10,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,10,0,10.0,0,0,1,0,0,0,3,0.33333334,0,0,1,0,0,1,0,1,3,1,0,0,0,0,0,1,0,24,100,576,1,100,0,0.11111112,0.0,100.0,576
2672,0,5,0,1,1,0,0,2,2,0,1,1,0,3,3,3,3,6,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,3,0.5,0,0,5.6666665,0,1,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,43,36,1849,9,0,0,1.0,0.25,32.111111,1849
2673,0,5,0,1,1,0,0,2,2,0,1,1,0,3,3,3,3,0,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,3,0.5,0,0,5.6666665,1,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,79,0,6241,9,0,0,1.0,0.25,32.111111,6241
2674,0,5,0,1,1,0,0,2,2,0,1,1,0,3,3,3,3,11,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,3,0.5,0,0,5.6666665,0,0,0,1,0,0,3,1.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,56,121,3136,9,0,0,1.0,0.25,32.111111,3136
2675,0,7,0,1,1,0,0,1,1,0,1,1,0,2,2,2,2,6,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,8.0,7,0,6.5,0,1,0,0,0,0,5,0.40000001,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,85,36,7225,4,49,0,0.16000001,64.0,42.25,7225
2676,0,7,0,1,1,0,0,1,1,0,1,1,0,2,2,2,2,7,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,8.0,7,0,6.5,0,0,1,0,0,0,5,0.40000001,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,86,49,7396,4,49,0,0.16000001,64.0,42.25,7396
2677,0,5,0,1,1,1,0,0,0,0,2,2,0,2,2,2,2,16,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,2,1.0,0,12,14.0,0,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,34,256,1156,4,0,0,0.44444448,1.0,196.0,1156
2678,0,5,0,1,1,1,0,0,0,0,2,2,0,2,2,2,2,12,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,2,1.0,0,12,14.0,0,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,67,144,4489,4,0,0,0.44444448,1.0,196.0,4489
2679,0,4,0,1,1,0,0,1,1,0,1,1,0,2,2,2,2,6,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0.0,6,0,8.5,0,1,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,24,36,576,4,36,0,1.0,0.0,72.25,576
2680,0,4,0,1,1,0,0,1,1,0,1,1,0,2,2,2,2,11,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0.0,6,0,8.5,0,0,0,1,0,0,2,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,23,121,529,4,36,0,1.0,0.0,72.25,529
2681,0,4,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,6,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,6,0,6.0,0,1,0,0,0,0,2,0.5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,64,36,4096,1,36,0,0.25,0.0,36.0,4096
2682,0,5,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,6,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,8.0,6,0,6.0,0,1,0,0,0,0,3,0.33333334,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,83,36,6889,1,36,0,0.11111112,64.0,36.0,6889
2683,0,3,0,1,1,1,0,2,2,2,2,4,2,4,6,6,6,12,6,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,3,0,6,1.0,0,12,9.333333,0,0,0,0,0,0,2,3.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,46,144,2116,36,0,9,9.0,1.0,87.11110699999998,2116
2684,0,3,0,1,1,1,0,2,2,2,2,4,2,4,6,6,6,6,6,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,0,6,1.0,0,12,9.333333,0,1,0,0,0,0,2,3.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,21,36,441,36,0,9,9.0,1.0,87.11110699999998,441
2685,0,3,0,1,1,1,0,2,2,2,2,4,2,4,6,6,6,0,6,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,1.0,0,12,9.333333,1,0,0,0,0,0,2,3.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,5,0,25,36,0,9,9.0,1.0,87.11110699999998,25
2686,0,3,0,1,1,1,0,2,2,2,2,4,2,4,6,6,6,0,6,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,1.0,0,12,9.333333,1,0,0,0,0,0,2,3.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,2,0,4,36,0,9,9.0,1.0,87.11110699999998,4
2687,0,3,0,1,1,1,0,2,2,2,2,4,2,4,6,6,6,6,6,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,0,6,1.0,0,12,9.333333,0,1,0,0,0,0,2,3.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,14,36,196,36,0,9,9.0,1.0,87.11110699999998,196
2688,0,3,0,1,1,1,0,2,2,2,2,4,2,4,6,6,6,10,6,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,3,0,6,1.0,0,12,9.333333,0,0,1,0,0,0,2,3.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,24,100,576,36,0,9,9.0,1.0,87.11110699999998,576
2689,0,3,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,6,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,8.0,0,6,6.0,0,1,0,0,0,0,1,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,68,36,4624,1,0,0,1.0,64.0,36.0,4624
2690,0,4,0,1,1,1,0,1,1,0,1,1,0,2,2,2,2,6,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,1.0,6,0,4.0,0,1,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,68,36,4624,4,36,0,1.0,1.0,16.0,4624
2691,0,4,0,1,1,1,0,1,1,0,1,1,0,2,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,1.0,6,0,4.0,0,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,63,4,3969,4,36,0,1.0,1.0,16.0,3969
2692,0,6,0,1,1,1,0,1,1,0,1,1,0,2,2,2,2,10,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,2,0.0,0,10,10.5,0,0,1,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,56,100,3136,4,0,0,0.44444448,0.0,110.25,3136
2693,0,6,0,1,1,1,0,1,1,0,1,1,0,2,2,2,2,11,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,2,0.0,0,10,10.5,0,0,0,1,0,0,3,0.66666669,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,28,121,784,4,0,0,0.44444448,0.0,110.25,784
2694,0,2,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,11,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0,0,11,11.0,0,0,0,1,0,0,1,1.0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,26,121,676,1,0,0,1.0,0.0,121.0,676
2695,0,5,0,1,1,0,0,2,2,0,2,2,0,4,4,4,4,11,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,4,0.33333334,11,0,12.0,0,0,0,1,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,53,121,2809,16,121,1,1.7777778999999998,0.11111112,144.0,2809
2696,0,5,0,1,1,0,0,2,2,0,2,2,0,4,4,4,4,14,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,4,0.33333334,11,0,12.0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,23,196,529,16,121,1,1.7777778999999998,0.11111112,144.0,529
2697,0,5,0,1,1,0,0,2,2,0,2,2,0,4,4,4,4,10,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,4,0.33333334,11,0,12.0,0,0,1,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,17,100,289,16,121,1,1.7777778999999998,0.11111112,144.0,289
2698,0,5,0,1,1,0,0,2,2,0,2,2,0,4,4,4,4,11,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,0,4,0.33333334,11,0,12.0,0,0,0,0,1,0,3,1.3333334,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,46,121,2116,16,121,1,1.7777778999999998,0.11111112,144.0,2116
2699,0,8,0,1,1,1,0,2,2,0,2,2,0,4,4,4,4,17,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,4,0.33333334,6,0,13.75,0,0,0,0,0,0,4,1.0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,54,289,2916,16,36,0,1.0,0.11111112,189.0625,2916
2700,0,8,0,1,1,1,0,2,2,0,2,2,0,4,4,4,4,15,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,4,0.33333334,6,0,13.75,0,0,0,0,0,0,4,1.0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,23,225,529,16,36,0,1.0,0.11111112,189.0625,529
2701,0,8,0,1,1,1,0,2,2,0,2,2,0,4,4,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,1,4,0.33333334,6,0,13.75,0,1,0,0,0,0,4,1.0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,80,36,6400,16,36,0,1.0,0.11111112,189.0625,6400
2702,0,8,0,1,1,1,0,2,2,0,2,2,0,4,4,4,4,17,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,1,4,0.33333334,6,0,13.75,0,0,0,0,0,0,4,1.0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,56,289,3136,16,36,0,1.0,0.11111112,189.0625,3136
